Time - Plot 0	Amplitude - Plot 0
398	750
399	726
400	726
401	733
402	826
403	734
404	752
405	774
406	750
407	745
408	693
409	729
410	712
411	731
412	743
413	734
414	822
415	718
416	730
417	828
418	743
419	797
420	737
421	786
422	724
423	730
424	868
425	735
426	732
427	740
428	727
429	746
430	734
431	763
432	719
433	763
434	756
435	768
436	721
437	758
438	750
439	730
440	745
441	734
442	754
443	793
444	861
445	784
446	768
447	726
448	1047
449	758
450	720
451	771
452	748
453	807
454	740
455	781
456	838
457	757
458	718
459	765
460	800
461	746
462	870
463	778
464	820
465	761
466	741
467	730
468	791
469	759
470	756
471	794
472	766
473	924
474	805
475	811
476	778
477	835
478	791
479	922
480	806
481	809
482	840
483	835
484	826
485	826
486	843
487	835
488	826
489	824
490	825
491	823
492	856
493	856
494	925
495	947
496	833
497	864
498	963
499	891
500	946
501	948
502	887
503	901
504	1030
505	951
506	913
507	921
508	991
509	942
510	985
511	911
512	927
513	915
514	985
515	950
516	1014
517	925
518	962
519	964
520	1019
521	1000
522	941
523	971
524	1057
525	929
526	993
527	988
528	972
529	952
530	948
531	993
532	970
533	995
534	999
535	1093
536	967
537	951
538	956
539	954
540	931
541	1013
542	1199
543	922
544	979
545	924
546	953
547	927
548	1063
549	924
550	912
551	927
552	893
553	899
554	900
555	929
556	887
557	896
558	932
559	890
560	891
561	927
562	886
563	860
564	959
565	824
566	829
567	822
568	842
569	867
570	886
571	813
572	1032
573	825
574	867
575	812
576	826
577	846
578	826
579	907
580	844
581	801
582	835
583	822
584	796
585	809
586	778
587	783
588	828
589	755
590	800
591	774
592	817
593	816
594	817
595	794
596	805
597	772
598	896
599	796
600	795
601	824
602	770
603	846
604	843
605	781
606	842
607	783
608	894
609	928
610	758
611	764
612	785
613	772
614	826
615	757
616	792
617	784
618	744
619	738
620	764
621	777
622	773
623	770
624	755
625	814
626	840
627	776
628	782
629	788
630	778
631	744
632	810
633	797
634	734
635	810
636	745
637	735
638	778
639	733
640	770
641	791
642	745
643	792
644	788
645	800
646	738
647	775
648	764
649	764
650	764
651	1201
652	755
653	733
654	756
655	743
656	767
657	719
658	761
659	737
660	732
661	773
662	744
663	747
664	767
665	785
666	762
667	752
668	725
669	749
670	759
671	754
672	742
673	782
674	745
675	774
676	762
677	775
678	827
679	756
680	757
681	764
682	794
683	780
684	775
685	785
686	776
687	770
688	757
689	860
690	775
691	797
692	801
693	808
694	827
695	799
696	808
697	773
698	1002
699	820
700	815
701	835
702	885
703	799
704	781
705	840
706	826
707	783
708	798
709	798
710	807
711	892
712	965
713	786
714	769
715	830
716	849
717	778
718	768
719	746
720	741
721	756
722	784
723	875
724	772
725	752
726	809
727	803
728	772
729	794
730	758
731	732
732	747
733	772
734	739
735	746
736	742
737	758
738	766
739	787
740	774
741	750
742	863
743	751
744	734
745	715
746	726
747	753
748	772
749	773
750	741
751	792
752	723
753	712
754	756
755	699
756	720
757	755
758	787
759	730
760	723
761	750
762	711
763	728
764	726
765	713
766	716
767	810
768	737
769	743
770	708
771	760
772	750
773	911
774	711
775	776
776	701
777	771
778	748
779	725
780	744
781	772
782	739
783	735
784	734
785	735
786	743
787	858
788	806
789	766
790	728
791	762
792	754
793	717
794	750
795	725
796	740
797	713
798	753
799	736
800	710
801	740
802	743
803	809
804	716
805	726
806	734
807	740
808	892
809	729
810	750
811	708
812	717
813	769
814	724
815	694
816	828
817	715
818	746
819	735
820	772
821	774
822	769
823	1119
824	768
825	707
826	1242
827	825
828	743
829	713
830	748
831	721
832	778
833	837
834	788
835	738
836	745
837	718
838	726
839	763
840	783
841	871
842	741
843	728
844	728
845	752
846	735
847	750
848	740
849	719
850	743
851	727
852	723
853	736
854	717
855	774
856	774
857	727
858	739
859	732
860	814
861	768
862	751
863	704
864	767
865	743
866	743
867	732
868	743
869	720
870	731
871	754
872	737
873	687
874	739
875	751
876	715
877	845
878	751
879	784
880	764
881	717
882	813
883	749
884	744
885	725
886	752
887	733
888	836
889	771
890	725
891	710
892	716
893	776
894	719
895	1564
896	795
897	716
898	723
899	850
900	720
901	730
902	873
903	725
904	771
905	757
906	844
907	725
908	709
909	759
910	741
911	717
912	801
913	739
914	746
915	766
916	726
917	793
918	818
919	738
920	735
921	730
922	788
923	779
924	752
925	745
926	778
927	733
928	738
929	717
930	742
931	728
932	783
933	747
934	726
935	712
936	728
937	766
938	753
939	738
940	723
941	735
942	835
943	724
944	730
945	755
946	729
947	741
948	835
949	702
950	786
951	741
952	733
953	811
954	760
955	822
956	720
957	838
958	722
959	790
960	740
961	759
962	938
963	734
964	723
965	743
966	742
967	746
968	763
969	820
970	757
971	745
972	731
973	762
974	735
975	796
976	727
977	749
978	797
979	758
980	861
981	729
982	851
983	736
984	759
985	752
986	755
987	802
988	737
989	779
990	759
991	782
992	768
993	717
994	775
995	761
996	760
997	763
998	723
999	762
1000	773
1001	758
1002	754
1003	779
1004	773
1005	773
1006	755
1007	819
1008	818
1009	736
1010	784
1011	754
1012	764
1013	742
1014	758
1015	784
1016	749
1017	774
1018	774
1019	767
1020	783
1021	794
1022	890
1023	807
