Time - Plot 0	Amplitude - Plot 0
462	823
463	754
464	782
465	699
466	699
467	700
468	730
469	707
470	707
471	732
472	701
473	864
474	755
475	745
476	718
477	783
478	719
479	846
480	721
481	741
482	751
483	761
484	743
485	734
486	757
487	743
488	747
489	735
490	721
491	714
492	758
493	752
494	813
495	808
496	697
497	720
498	831
499	754
500	792
501	802
502	734
503	757
504	861
505	773
506	728
507	751
508	826
509	774
510	801
511	724
512	732
513	725
514	789
515	751
516	806
517	721
518	741
519	759
520	783
521	765
522	729
523	757
524	822
525	690
526	759
527	752
528	729
529	725
530	711
531	756
532	734
533	750
534	772
535	848
536	748
537	721
538	728
539	728
540	715
541	781
542	983
543	704
544	760
545	707
546	730
547	707
548	854
549	717
550	708
551	733
552	707
553	700
554	708
555	747
556	703
557	727
558	759
559	717
560	713
561	761
562	730
563	717
564	795
565	698
566	686
567	677
568	699
569	725
570	741
571	685
572	940
573	707
574	736
575	695
576	705
577	717
578	708
579	794
580	740
581	672
582	737
583	713
584	673
585	706
586	671
587	675
588	734
589	645
590	703
591	674
592	715
593	707
594	714
595	711
596	699
597	684
598	816
599	704
600	708
601	730
602	709
603	758
604	742
605	699
606	759
607	703
608	811
609	838
610	690
611	682
612	700
613	705
614	751
615	684
616	724
617	701
618	669
619	664
620	686
621	710
622	706
623	705
624	702
625	737
626	798
627	717
628	733
629	729
630	694
631	684
632	748
633	734
634	682
635	771
636	692
637	683
638	714
639	694
640	720
641	729
642	702
643	747
644	735
645	761
646	691
647	731
648	742
649	720
650	713
651	1163
652	724
653	694
654	716
655	715
656	737
657	698
658	735
659	718
660	693
661	750
662	727
663	730
664	747
665	748
666	745
667	711
668	721
669	733
670	753
671	742
672	723
673	809
674	757
675	789
676	798
677	830
678	903
679	848
680	844
681	873
682	907
683	904
684	883
685	877
686	885
687	871
688	845
689	955
690	859
691	863
692	890
693	891
694	897
695	872
696	900
697	844
698	1090
699	884
700	900
701	903
702	937
703	871
704	853
705	915
706	886
707	851
708	874
709	870
710	887
711	977
712	928
713	852
714	842
715	888
716	936
717	859
718	845
719	832
720	808
721	831
722	845
723	846
724	806
725	754
726	791
727	802
728	759
729	779
730	743
731	712
732	750
733	759
734	726
735	736
736	721
737	738
738	755
739	759
740	742
741	731
742	829
743	722
744	700
745	686
746	707
747	711
748	749
749	731
750	723
751	779
752	712
753	684
754	727
755	671
756	685
757	732
758	771
759	708
760	700
761	710
762	685
763	703
764	710
765	681
766	694
767	782
768	694
769	727
770	686
771	724
772	714
773	884
774	681
775	747
776	664
777	740
778	713
779	696
780	705
781	736
782	710
783	699
784	693
785	705
786	698
787	827
788	757
789	741
790	690
791	732
792	699
793	680
794	721
795	692
796	709
797	688
798	704
799	696
800	675
801	705
802	717
803	776
804	672
805	697
806	679
807	710
808	858
809	697
810	695
811	667
812	679
813	728
814	702
815	652
816	786
817	853
818	1074
819	769
820	730
821	725
822	727
823	1079
824	711
825	676
826	1200
827	796
828	691
829	661
830	699
831	666
832	726
833	779
834	749
835	679
836	688
837	666
838	660
839	724
840	725
841	817
842	689
843	669
844	678
845	699
846	687
847	694
848	687
849	662
850	695
851	669
852	687
853	705
854	644
855	725
856	728
857	671
858	677
859	681
860	766
861	711
862	695
863	642
864	708
865	704
866	694
867	675
868	686
869	673
870	667
871	679
872	678
873	623
874	687
875	695
876	673
877	775
878	690
879	723
880	714
881	659
882	767
883	695
884	684
885	672
886	713
887	682
888	796
889	721
890	678
891	676
892	644
893	712
894	663
895	1526
896	720
897	664
898	679
899	816
900	668
901	659
902	800
903	662
904	707
905	704
906	792
907	668
908	657
909	679
910	701
911	653
912	734
913	663
914	694
915	711
916	675
917	739
918	738
919	677
920	673
921	671
922	714
923	711
924	705
925	680
926	696
927	667
928	666
929	670
930	684
931	671
932	715
933	685
934	660
935	646
936	658
937	702
938	696
939	675
940	667
941	672
942	786
943	657
944	656
945	696
946	654
947	671
948	781
949	641
950	729
951	667
952	677
953	763
954	697
955	771
956	659
957	778
958	667
959	732
960	674
961	687
962	767
963	661
964	658
965	673
966	671
967	684
968	697
969	759
970	686
971	685
972	665
973	695
974	671
975	739
976	688
977	675
978	743
979	700
980	795
981	660
982	797
983	681
984	697
985	690
986	699
987	749
988	678
989	704
990	698
991	705
992	726
993	658
994	715
995	710
996	705
997	697
998	672
999	694
1000	721
1001	698
1002	714
1003	716
1004	719
1005	717
1006	693
1007	772
1008	766
1009	673
1010	731
1011	702
1012	721
1013	684
1014	695
1015	728
1016	687
1017	724
1018	723
1019	691
1020	728
1021	714
1022	818
1023	731
