Time - Plot 0	Amplitude - Plot 0
900	377
901	381
902	419
903	379
904	390
905	375
906	413
907	378
908	369
909	384
910	388
911	380
912	403
913	372
914	385
915	391
916	380
917	405
918	410
919	384
920	380
921	381
922	393
923	394
924	391
925	384
926	389
927	390
928	387
929	380
930	397
931	382
932	397
933	390
934	383
935	377
936	376
937	392
938	383
939	380
940	379
941	382
942	411
943	380
944	376
945	385
946	379
947	382
948	416
949	384
950	396
951	387
952	387
953	419
954	392
955	417
956	389
957	418
958	385
959	398
960	382
961	379
962	410
963	380
964	370
965	385
966	378
967	392
968	727
969	421
970	384
971	380
972	379
973	395
974	381
975	403
976	385
977	381
978	405
979	393
980	418
981	380
982	422
983	388
984	390
985	394
986	394
987	407
988	386
989	396
990	395
991	396
992	399
993	382
994	403
995	390
996	393
997	388
998	385
999	395
1000	394
1001	394
1002	390
1003	398
1004	401
1005	393
1006	386
1007	405
1008	413
1009	389
1010	404
1011	392
1012	394
1013	383
1014	392
1015	405
1016	392
1017	399
1018	388
1019	387
1020	397
1021	396
1022	433
1023	401
