Time - Plot 0	Amplitude - Plot 0
264	280
265	278
266	274
267	283
268	278
269	285
270	280
271	283
272	276
273	283
274	278
275	277
276	281
277	275
278	291
279	293
280	279
281	278
282	278
283	285
284	277
285	275
286	276
287	274
288	273
289	275
290	272
291	277
292	282
293	276
294	267
295	268
296	270
297	271
298	272
299	268
300	263
301	264
302	266
303	293
304	271
305	297
306	269
307	267
308	265
309	275
310	261
311	270
312	261
313	263
314	268
315	259
316	265
317	264
318	265
319	265
320	265
321	265
322	266
323	268
324	274
325	265
326	266
327	261
328	264
329	260
330	270
331	272
332	266
333	263
334	267
335	298
336	268
337	283
338	269
339	277
340	261
341	273
342	265
343	266
344	261
345	267
346	269
347	264
348	262
349	262
350	265
351	271
352	271
353	263
354	266
355	264
356	262
357	263
358	267
359	265
360	262
361	265
362	270
363	264
364	265
365	269
366	267
367	261
368	265
369	264
370	267
371	276
372	266
373	263
374	271
375	270
376	277
377	266
378	264
379	268
380	264
381	266
382	266
383	264
384	263
385	267
386	269
387	280
388	266
389	268
390	264
391	269
392	276
393	264
394	271
395	267
396	267
397	271
398	265
399	265
400	261
401	267
402	277
403	272
404	269
405	273
406	270
407	270
408	264
409	270
410	267
411	267
412	272
413	265
414	276
415	266
416	263
417	279
418	271
419	272
420	267
421	272
422	269
423	261
424	275
425	267
426	264
427	268
428	269
429	265
430	268
431	272
432	262
433	268
434	269
435	271
436	266
437	271
438	268
439	267
440	269
441	266
442	274
443	270
444	282
445	267
446	268
447	264
448	301
449	269
450	267
451	273
452	267
453	271
454	265
455	271
456	270
457	262
458	268
459	266
460	277
461	267
462	281
463	276
464	276
465	272
466	264
467	266
468	272
469	269
470	271
471	272
472	266
473	284
474	273
475	274
476	270
477	278
478	270
479	283
480	272
481	273
482	272
483	276
484	272
485	274
486	273
487	275
488	270
489	271
490	269
491	266
492	272
493	272
494	274
495	278
496	269
497	268
498	282
499	274
500	277
501	275
502	269
503	272
504	288
505	275
506	272
507	274
508	283
509	276
510	276
511	272
512	273
513	277
514	278
515	274
516	282
517	275
518	273
519	276
520	277
521	286
522	271
523	278
524	280
525	276
526	278
527	277
528	278
529	275
530	275
531	281
532	279
533	279
534	276
535	291
536	282
537	279
538	276
539	279
540	275
541	287
542	303
543	274
544	290
545	279
546	284
547	279
548	296
549	278
550	277
551	282
552	280
553	277
554	282
555	284
556	283
557	284
558	289
559	281
560	289
561	288
562	288
563	288
564	294
565	291
566	283
567	289
568	285
569	294
570	294
571	288
572	307
573	291
574	296
575	289
576	293
577	292
578	293
579	305
580	301
581	295
582	296
583	297
584	296
585	301
586	296
587	292
588	303
589	299
590	299
591	300
592	307
593	299
594	307
595	306
596	299
597	305
598	320
599	310
600	312
601	311
602	311
603	315
604	312
605	312
606	319
607	312
608	331
609	329
610	317
611	315
612	314
613	314
614	321
615	314
616	315
617	317
618	312
619	313
620	316
621	321
622	323
623	321
624	321
625	322
626	331
627	320
628	323
629	322
630	325
631	322
632	329
633	330
634	322
635	332
636	318
637	320
638	325
639	317
640	325
641	323
642	320
643	327
644	329
645	326
646	323
647	332
648	321
649	323
650	321
651	368
652	321
653	321
654	324
655	321
656	325
657	320
658	323
659	317
660	317
661	324
662	321
663	317
664	321
665	327
666	317
667	319
668	317
669	319
670	314
671	320
672	315
673	323
674	317
675	321
676	318
677	325
678	324
679	317
680	322
681	326
682	328
683	327
684	324
685	319
686	313
687	317
688	313
689	327
690	317
691	313
692	315
693	317
694	319
695	308
696	307
697	304
698	332
699	309
700	313
701	311
702	316
703	310
704	306
705	308
706	307
707	301
708	301
709	447
710	320
711	314
712	326
713	301
714	299
715	302
716	306
717	296
718	296
719	293
720	289
721	293
722	384
723	323
724	290
725	284
726	288
727	293
728	286
729	285
730	286
731	286
732	282
733	288
734	280
735	279
736	282
737	282
738	284
739	287
740	283
741	282
742	288
743	279
744	278
745	275
746	275
747	278
748	282
749	283
750	278
751	281
752	275
753	274
754	275
755	271
756	272
757	280
758	284
759	277
760	272
761	280
762	275
763	277
764	278
765	275
766	272
767	283
768	275
769	278
770	271
771	272
772	280
773	295
774	270
775	278
776	270
777	280
778	274
779	273
780	276
781	277
782	279
783	275
784	277
785	277
786	276
787	285
788	281
789	276
790	271
791	275
792	271
793	273
794	273
795	269
796	275
797	269
798	270
799	272
800	271
801	268
802	275
803	278
804	274
805	275
806	278
807	276
808	288
809	272
810	270
811	272
812	270
813	276
814	269
815	271
816	281
817	269
818	272
819	272
820	271
821	279
822	275
823	309
824	272
825	267
826	316
827	278
828	272
829	270
830	273
831	271
832	273
833	279
834	279
835	268
836	273
837	273
838	271
839	272
840	269
841	282
842	273
843	271
844	271
845	267
846	275
847	269
848	271
849	267
850	276
851	271
852	267
853	271
854	269
855	277
856	272
857	269
858	267
859	272
860	281
861	277
862	272
863	271
864	272
865	275
866	268
867	271
868	270
869	272
870	271
871	273
872	271
873	266
874	270
875	270
876	267
877	281
878	271
879	278
880	267
881	275
882	281
883	270
884	271
885	267
886	275
887	269
888	286
889	273
890	272
891	271
892	268
893	277
894	273
895	348
896	274
897	271
898	271
899	287
900	270
901	269
902	286
903	267
904	268
905	274
906	282
907	273
908	269
909	273
910	279
911	265
912	279
913	271
914	272
915	274
916	271
917	279
918	279
919	271
920	270
921	271
922	274
923	272
924	275
925	269
926	274
927	270
928	275
929	273
930	272
931	272
932	277
933	273
934	270
935	269
936	269
937	269
938	277
939	271
940	273
941	275
942	283
943	264
944	270
945	275
946	268
947	272
948	280
949	271
950	275
951	271
952	270
953	285
954	278
955	283
956	273
957	278
958	270
959	281
960	270
961	273
962	282
963	273
964	269
965	272
966	272
967	276
968	269
969	277
970	275
971	273
972	273
973	272
974	271
975	279
976	281
977	270
978	279
979	273
980	285
981	271
982	282
983	273
984	274
985	273
986	276
987	277
988	275
989	274
990	272
991	281
992	281
993	274
994	278
995	276
996	281
997	278
998	278
999	278
1000	275
1001	277
1002	275
1003	279
1004	279
1005	278
1006	279
1007	285
1008	285
1009	277
1010	279
1011	276
1012	277
1013	280
1014	280
1015	284
1016	278
1017	281
1018	288
1019	284
1020	284
1021	285
1022	297
1023	288
