Time - Plot 0	Amplitude - Plot 0
538	972
539	964
540	956
541	1016
542	1193
543	928
544	978
545	934
546	949
547	939
548	1072
549	933
550	939
551	950
552	909
553	898
554	916
555	947
556	905
557	934
558	946
559	897
560	907
561	948
562	908
563	881
564	976
565	858
566	855
567	860
568	852
569	878
570	904
571	833
572	1064
573	843
574	878
575	830
576	831
577	863
578	838
579	924
580	880
581	813
582	852
583	827
584	807
585	816
586	787
587	810
588	838
589	768
590	814
591	778
592	828
593	818
594	815
595	820
596	806
597	791
598	912
599	799
600	806
601	843
602	810
603	851
604	851
605	781
606	858
607	816
608	900
609	944
610	780
611	777
612	795
613	788
614	839
615	775
616	811
617	781
618	759
619	748
620	775
621	794
622	801
623	792
624	781
625	812
626	866
627	811
628	798
629	813
630	784
631	768
632	830
633	800
634	758
635	825
636	768
637	765
638	792
639	749
640	799
641	812
642	759
643	812
644	807
645	825
646	756
647	797
648	803
649	785
650	795
651	1242
652	777
653	765
654	787
655	777
656	803
657	757
658	796
659	771
660	747
661	812
662	781
663	795
664	811
665	833
666	819
667	804
668	767
669	797
670	816
671	797
672	814
673	868
674	835
675	872
676	885
677	924
678	991
679	934
680	948
681	983
682	1005
683	1001
684	968
685	980
686	991
687	987
688	953
689	1059
690	971
691	966
692	1009
693	988
694	995
695	988
696	988
697	954
698	1188
699	982
700	985
701	1004
702	1065
703	958
704	958
705	1015
706	997
707	958
708	970
709	972
710	975
711	1061
712	1125
713	955
714	942
715	989
716	1016
717	940
718	938
719	915
720	911
721	935
722	928
723	919
724	889
725	835
726	846
727	863
728	831
729	863
730	804
731	773
732	797
733	821
734	796
735	787
736	776
737	801
738	819
739	825
740	802
741	794
742	891
743	793
744	776
745	754
746	775
747	758
748	820
749	804
750	780
751	839
752	768
753	753
754	783
755	743
756	757
757	805
758	839
759	781
760	774
761	791
762	768
763	785
764	782
765	746
766	765
767	854
768	774
769	794
770	757
771	816
772	784
773	961
774	768
775	838
776	743
777	823
778	794
779	777
780	777
781	798
782	790
783	794
784	781
785	780
786	779
787	910
788	855
789	821
790	768
791	812
792	794
793	757
794	786
795	778
796	798
797	762
798	802
799	797
800	762
801	799
802	790
803	860
804	776
805	795
806	776
807	792
808	943
809	785
810	793
811	746
812	763
813	810
814	778
815	739
816	870
817	770
818	793
819	777
820	810
821	828
822	814
823	1182
824	795
825	755
826	1296
827	889
828	786
829	771
830	784
831	757
832	828
833	874
834	842
835	787
836	770
837	772
838	768
839	813
840	822
841	913
842	784
843	754
844	777
845	800
846	789
847	797
848	783
849	760
850	791
851	783
852	778
853	803
854	760
855	834
856	815
857	780
858	779
859	780
860	871
861	818
862	790
863	751
864	812
865	800
866	789
867	779
868	794
869	775
870	780
871	793
872	784
873	722
874	816
875	791
876	768
877	891
878	799
879	830
880	808
881	774
882	884
883	806
884	802
885	780
886	832
887	778
888	915
889	829
890	784
891	773
892	767
893	833
894	780
895	1632
896	842
897	783
898	792
899	919
900	783
901	789
902	931
903	774
904	816
905	811
906	911
907	794
908	774
909	812
910	832
911	770
912	860
913	779
914	807
915	835
916	791
917	835
918	867
919	803
920	788
921	804
922	835
923	835
924	822
925	794
926	820
927	791
928	797
929	783
930	797
931	788
932	832
933	799
934	777
935	763
936	763
937	806
938	815
939	782
940	765
941	793
942	888
943	767
944	772
945	822
946	763
947	784
948	888
949	759
950	837
951	795
952	806
953	880
954	811
955	887
956	781
957	895
958	781
959	853
960	803
961	803
962	893
963	789
964	780
965	780
966	791
967	820
968	836
969	870
970	810
971	802
972	778
973	831
974	802
975	858
976	802
977	783
978	857
979	813
980	914
981	787
982	913
983	793
984	816
985	808
986	816
987	851
988	792
989	825
990	819
991	832
992	832
993	782
994	832
995	809
996	800
997	828
998	785
999	818
1000	827
1001	827
1002	813
1003	826
1004	840
1005	812
1006	807
1007	876
1008	879
1009	801
1010	855
1011	828
1012	833
1013	803
1014	823
1015	851
1016	810
1017	820
1018	840
1019	805
1020	842
1021	841
1022	932
1023	837
