Time - Plot 0	Amplitude - Plot 0
556	762
557	776
558	805
559	789
560	776
561	821
562	796
563	777
564	864
565	743
566	722
567	741
568	738
569	775
570	791
571	735
572	964
573	728
574	786
575	741
576	731
577	772
578	770
579	835
580	784
581	722
582	778
583	756
584	717
585	753
586	731
587	732
588	775
589	692
590	740
591	728
592	763
593	753
594	752
595	758
596	744
597	730
598	854
599	745
600	743
601	776
602	738
603	811
604	798
605	745
606	802
607	747
608	859
609	895
610	732
611	724
612	738
613	736
614	787
615	723
616	755
617	741
618	724
619	727
620	734
621	755
622	761
623	748
624	722
625	768
626	824
627	759
628	773
629	769
630	742
631	724
632	793
633	763
634	721
635	804
636	725
637	729
638	759
639	709
640	753
641	776
642	734
643	784
644	784
645	769
646	733
647	764
648	754
649	746
650	760
651	1213
652	752
653	731
654	761
655	743
656	769
657	728
658	752
659	731
660	719
661	773
662	743
663	749
664	757
665	787
666	776
667	748
668	735
669	754
670	764
671	752
672	724
673	783
674	738
675	766
676	743
677	765
678	819
679	743
680	738
681	761
682	798
683	774
684	743
685	755
686	752
687	735
688	707
689	823
690	738
691	739
692	751
693	774
694	782
695	749
696	765
697	715
698	955
699	757
700	762
701	780
702	827
703	746
704	725
705	774
706	776
707	733
708	739
709	750
710	764
711	846
712	780
713	742
714	716
715	781
716	817
717	756
718	748
719	739
720	718
721	742
722	770
723	850
724	761
725	730
726	784
727	790
728	772
729	806
730	760
731	718
732	756
733	762
734	746
735	745
736	740
737	766
738	780
739	799
740	753
741	767
742	862
743	741
744	733
745	735
746	736
747	751
748	795
749	787
750	756
751	813
752	743
753	733
754	753
755	713
756	739
757	783
758	801
759	747
760	751
761	765
762	735
763	754
764	754
765	731
766	749
767	834
768	740
769	767
770	724
771	779
772	759
773	956
774	729
775	799
776	722
777	795
778	762
779	749
780	757
781	782
782	765
783	762
784	751
785	755
786	767
787	894
788	825
789	801
790	748
791	785
792	772
793	743
794	781
795	764
796	778
797	743
798	767
799	772
800	743
801	768
802	776
803	838
804	738
805	751
806	761
807	776
808	920
809	750
810	765
811	732
812	742
813	807
814	756
815	735
816	863
817	742
818	776
819	774
820	791
821	808
822	790
823	1167
824	784
825	747
826	1290
827	858
828	772
829	741
830	754
831	743
832	787
833	840
834	809
835	771
836	770
837	749
838	740
839	779
840	795
841	890
842	769
843	738
844	756
845	771
846	766
847	784
848	770
849	759
850	777
851	750
852	779
853	763
854	730
855	807
856	789
857	754
858	759
859	766
860	857
861	801
862	778
863	720
864	789
865	778
866	761
867	749
868	769
869	753
870	767
871	760
872	759
873	703
874	777
875	772
876	749
877	866
878	762
879	806
880	788
881	747
882	860
883	779
884	781
885	750
886	796
887	759
888	874
889	792
890	760
891	756
892	738
893	796
894	760
895	1607
896	806
897	754
898	755
899	874
900	747
901	746
902	894
903	744
904	779
905	781
906	868
907	765
908	744
909	776
910	780
911	735
912	815
913	746
914	794
915	794
916	758
917	818
918	837
919	769
920	754
921	740
922	793
923	799
924	791
925	772
926	788
927	752
928	751
929	755
930	770
931	775
932	808
933	776
934	757
935	747
936	760
937	788
938	782
939	757
940	764
941	770
942	869
943	750
944	766
945	778
946	754
947	764
948	865
949	744
950	820
951	762
952	774
953	854
954	777
955	856
956	748
957	855
958	754
959	815
960	765
961	755
962	847
963	766
964	746
965	764
966	761
967	770
968	785
969	846
970	779
971	762
972	759
973	797
974	769
975	835
976	760
977	764
978	814
979	784
980	878
981	763
982	884
983	756
984	794
985	782
986	795
987	826
988	765
989	794
990	791
991	803
992	800
993	759
994	799
995	793
996	786
997	776
998	755
999	779
1000	790
1001	788
1002	783
1003	801
1004	802
1005	797
1006	775
1007	845
1008	838
1009	768
1010	813
1011	794
1012	792
1013	772
1014	781
1015	823
1016	775
1017	796
1018	793
1019	805
1020	822
1021	808
1022	905
1023	831
