Time - Plot 0	Amplitude - Plot 0
454	476
455	489
456	517
457	469
458	463
459	487
460	609
461	579
462	527
463	492
464	507
465	468
466	472
467	461
468	486
469	476
470	474
471	494
472	558
473	857
474	568
475	491
476	473
477	507
478	485
479	550
480	482
481	489
482	488
483	498
484	484
485	483
486	493
487	495
488	483
489	484
490	485
491	484
492	493
493	480
494	521
495	530
496	470
497	479
498	536
499	490
500	531
501	530
502	488
503	491
504	555
505	522
506	497
507	493
508	539
509	509
510	522
511	488
512	484
513	488
514	518
515	496
516	544
517	476
518	512
519	509
520	516
521	520
522	493
523	502
524	543
525	478
526	503
527	502
528	491
529	488
530	488
531	511
532	514
533	503
534	517
535	550
536	493
537	499
538	495
539	492
540	489
541	523
542	610
543	487
544	496
545	477
546	497
547	489
548	556
549	490
550	491
551	503
552	478
553	479
554	486
555	502
556	482
557	497
558	507
559	489
560	486
561	513
562	499
563	489
564	538
565	466
566	477
567	480
568	482
569	499
570	502
571	478
572	598
573	484
574	508
575	473
576	477
577	498
578	486
579	525
580	509
581	470
582	499
583	492
584	477
585	482
586	480
587	479
588	495
589	461
590	490
591	474
592	493
593	489
594	492
595	496
596	489
597	476
598	544
599	486
600	494
601	513
602	480
603	522
604	518
605	487
606	529
607	491
608	543
609	567
610	483
611	486
612	493
613	493
614	504
615	483
616	506
617	496
618	468
619	480
620	494
621	493
622	490
623	490
624	480
625	500
626	519
627	494
628	498
629	499
630	487
631	476
632	508
633	503
634	477
635	512
636	475
637	473
638	495
639	475
640	488
641	498
642	474
643	509
644	505
645	511
646	471
647	487
648	492
649	480
650	483
651	707
652	488
653	469
654	495
655	479
656	484
657	468
658	491
659	470
660	475
661	493
662	492
663	491
664	499
665	501
666	500
667	479
668	473
669	487
670	501
671	492
672	491
673	525
674	513
675	531
676	550
677	569
678	608
679	579
680	574
681	599
682	606
683	627
684	604
685	611
686	608
687	599
688	590
689	636
690	594
691	594
692	598
693	611
694	614
695	605
696	614
697	602
698	698
699	612
700	609
701	624
702	643
703	607
704	603
705	608
706	620
707	581
708	593
709	605
710	603
711	641
712	613
713	586
714	582
715	610
716	615
717	577
718	566
719	563
720	563
721	570
722	568
723	588
724	542
725	513
726	523
727	536
728	519
729	516
730	500
731	483
732	503
733	505
734	487
735	493
736	480
737	488
738	501
739	511
740	502
741	493
742	543
743	492
744	473
745	477
746	476
747	483
748	498
749	493
750	479
751	508
752	476
753	474
754	491
755	462
756	469
757	498
758	511
759	481
760	476
761	487
762	471
763	485
764	483
765	479
766	473
767	524
768	478
769	475
770	475
771	485
772	488
773	563
774	469
775	506
776	462
777	496
778	491
779	482
780	484
781	499
782	482
783	487
784	484
785	476
786	482
787	538
788	526
789	506
790	477
791	491
792	490
793	475
794	493
795	481
796	494
797	485
798	492
799	481
800	483
801	488
802	498
803	518
804	474
805	486
806	486
807	483
808	560
809	491
810	495
811	473
812	475
813	507
814	480
815	471
816	523
817	482
818	495
819	481
820	494
821	500
822	499
823	687
824	500
825	468
826	734
827	537
828	488
829	464
830	484
831	473
832	506
833	536
834	508
835	486
836	493
837	477
838	471
839	498
840	506
841	547
842	491
843	483
844	494
845	491
846	493
847	490
848	490
849	482
850	489
851	483
852	496
853	486
854	469
855	504
856	497
857	487
858	486
859	480
860	527
861	496
862	492
863	469
864	494
865	500
866	488
867	476
868	477
869	475
870	482
871	488
872	476
873	454
874	498
875	480
876	475
877	538
878	483
879	506
880	502
881	474
882	530
883	494
884	488
885	472
886	504
887	489
888	549
889	502
890	489
891	485
892	474
893	497
894	474
895	904
896	507
897	479
898	482
899	546
900	489
901	478
902	554
903	472
904	498
905	500
906	536
907	484
908	478
909	492
910	497
911	472
912	511
913	471
914	496
915	502
916	482
917	512
918	518
919	487
920	484
921	485
922	508
923	504
924	501
925	490
926	495
927	493
928	486
929	481
930	490
931	483
932	505
933	487
934	472
935	475
936	482
937	493
938	499
939	482
940	475
941	485
942	539
943	472
944	479
945	497
946	473
947	490
948	542
949	467
950	505
951	478
952	489
953	536
954	499
955	531
956	484
957	542
958	475
959	512
960	489
961	492
962	526
963	483
964	474
965	489
966	485
967	500
968	499
969	530
970	497
971	480
972	486
973	498
974	482
975	512
976	493
977	486
978	515
979	504
980	546
981	490
982	568
983	496
984	503
985	519
986	511
987	530
988	504
989	515
990	512
991	523
992	525
993	495
994	529
995	520
996	520
997	516
998	495
999	517
1000	522
1001	516
1002	510
1003	520
1004	522
1005	518
1006	508
1007	544
1008	544
1009	503
1010	523
1011	504
1012	515
1013	503
1014	507
1015	520
1016	497
1017	516
1018	513
1019	516
1020	526
1021	524
1022	578
1023	518
